  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.87, ºC     ,  , Aire: ,15.22,16:40:16,22/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0.0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,16.67111,  ,  , Corrida: ,32 seg ,  ,  , Peltier: ,21.26, ºC     , teInsta: ,31.83, ºC     , Disip: ,20.85, ºC     ,  , Aire: ,15.22,16:40:25,22/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,8.55,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=70y42,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.335278,  ,  , Corrida: ,9623 seg ,  ,  , Peltier: ,31.79, ºC     , teInsta: ,31.3, ºC     , Disip: ,41.16, ºC     ,  , Aire: ,15.22,19:20:17,22/8/2022,TomaNro= 492,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=74y44,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.337778,  ,  , Corrida: ,9633 seg ,  ,  , Peltier: ,31.93, ºC     , teInsta: ,31.3, ºC     , Disip: ,39.53, ºC     ,  , Aire: ,15.22,19:20:26,22/8/2022,TomaNro= 493,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=79y47,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.340557,  ,  , Corrida: ,9642 seg ,  ,  , Peltier: ,32.01, ºC     , teInsta: ,31.3, ºC     , Disip: ,37.63, ºC     ,  , Aire: ,15.22,19:20:35,22/8/2022,TomaNro= 494,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=86y51,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.343056,  ,  , Corrida: ,9651 seg ,  ,  , Peltier: ,32.1, ºC     , teInsta: ,31.3, ºC     , Disip: ,35.82, ºC     ,  , Aire: ,15.22,19:20:44,22/8/2022,TomaNro= 495,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=91y54,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.345556,  ,  , Corrida: ,9662 seg ,  ,  , Peltier: ,32.16, ºC     , teInsta: ,31.29, ºC     , Disip: ,34.14, ºC     ,  , Aire: ,15.22,19:20:55,22/8/2022,TomaNro= 496,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=97y58,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.348057,  ,  , Corrida: ,9669 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.29, ºC     , Disip: ,32.62, ºC     ,  , Aire: ,15.22,19:21:2,22/8/2022,TomaNro= 497,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=102y61,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.350555,  ,  , Corrida: ,9679 seg ,  ,  , Peltier: ,32.19, ºC     , teInsta: ,31.29, ºC     , Disip: ,31.26, ºC     ,  , Aire: ,15.22,19:21:13,22/8/2022,TomaNro= 498,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=105y63,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.351667,  ,  , Corrida: ,9687 seg ,  ,  , Peltier: ,32.15, ºC     , teInsta: ,31.29, ºC     , Disip: ,30.26, ºC     ,  , Aire: ,15.22,19:21:20,22/8/2022,TomaNro= 499,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,BALANCEconPWM=105y63,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.355556,  ,  , Corrida: ,9696 seg ,  ,  , Peltier: ,32.07, ºC     , teInsta: ,31.29, ºC     , Disip: ,29.89, ºC     ,  , Aire: ,15.22,19:21:29,22/8/2022,TomaNro= 500,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=102y61,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.358055,  ,  , Corrida: ,9708 seg ,  ,  , Peltier: ,31.94, ºC     , teInsta: ,31.28, ºC     , Disip: ,28.75, ºC     ,  , Aire: ,15.22,19:21:41,22/8/2022,TomaNro= 501,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=96y57,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.36139,  ,  , Corrida: ,9720 seg ,  ,  , Peltier: ,31.79, ºC     , teInsta: ,31.28, ºC     , Disip: ,27.61, ºC     ,  , Aire: ,15.22,19:21:53,22/8/2022,TomaNro= 502,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=88y52,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.364723,  ,  , Corrida: ,9733 seg ,  ,  , Peltier: ,31.6, ºC     , teInsta: ,31.28, ºC     , Disip: ,26.7, ºC     ,  , Aire: ,15.22,19:22:6,22/8/2022,TomaNro= 503,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=80y48,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.368334,  ,  , Corrida: ,9745 seg ,  ,  , Peltier: ,31.38, ºC     , teInsta: ,31.28, ºC     , Disip: ,26.0, ºC     ,  , Aire: ,15.22,19:22:18,22/8/2022,TomaNro= 504,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=72y43,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.371666,  ,  , Corrida: ,9754 seg ,  ,  , Peltier: ,31.24, ºC     , teInsta: ,31.28, ºC     , Disip: ,25.78, ºC     ,  , Aire: ,15.22,19:22:27,22/8/2022,TomaNro= 505,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.374166,  ,  , Corrida: ,9763 seg ,  ,  , Peltier: ,31.03, ºC     , teInsta: ,31.27, ºC     , Disip: ,26.97, ºC     ,  , Aire: ,15.22,19:22:36,22/8/2022,TomaNro= 506,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.376667,  ,  , Corrida: ,9772 seg ,  ,  , Peltier: ,30.84, ºC     , teInsta: ,31.27, ºC     , Disip: ,28.45, ºC     ,  , Aire: ,15.22,19:22:45,22/8/2022,TomaNro= 507,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=70y42,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.379168,  ,  , Corrida: ,9781 seg ,  ,  , Peltier: ,30.68, ºC     , teInsta: ,31.27, ºC     , Disip: ,29.86, ºC     ,  , Aire: ,15.22,19:22:55,22/8/2022,TomaNro= 508,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=76y45,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.381666,  ,  , Corrida: ,9791 seg ,  ,  , Peltier: ,30.51, ºC     , teInsta: ,31.27, ºC     , Disip: ,31.14, ºC     ,  , Aire: ,15.22,19:23:4,22/8/2022,TomaNro= 509,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=84y50,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.384445,  ,  , Corrida: ,9800 seg ,  ,  , Peltier: ,30.37, ºC     , teInsta: ,31.27, ºC     , Disip: ,32.35, ºC     ,  , Aire: ,15.22,19:23:13,22/8/2022,TomaNro= 510,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=94y56,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.386944,  ,  , Corrida: ,9809 seg ,  ,  , Peltier: ,30.27, ºC     , teInsta: ,31.26, ºC     , Disip: ,33.51, ºC     ,  , Aire: ,15.22,19:23:22,22/8/2022,TomaNro= 511,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=104y62,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.389444,  ,  , Corrida: ,9818 seg ,  ,  , Peltier: ,30.18, ºC     , teInsta: ,31.26, ºC     , Disip: ,34.66, ºC     ,  , Aire: ,15.22,19:23:31,22/8/2022,TomaNro= 512,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=113y67,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.391945,  ,  , Corrida: ,9827 seg ,  ,  , Peltier: ,30.11, ºC     , teInsta: ,31.26, ºC     , Disip: ,35.92, ºC     ,  , Aire: ,15.22,19:23:40,22/8/2022,TomaNro= 513,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.394444,  ,  , Corrida: ,9836 seg ,  ,  , Peltier: ,30.13, ºC     , teInsta: ,31.26, ºC     , Disip: ,38.14, ºC     ,  , Aire: ,15.22,19:23:49,22/8/2022,TomaNro= 514,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.396944,  ,  , Corrida: ,9846 seg ,  ,  , Peltier: ,30.12, ºC     , teInsta: ,31.25, ºC     , Disip: ,40.48, ºC     ,  , Aire: ,15.22,19:23:59,22/8/2022,TomaNro= 515,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.399721,  ,  , Corrida: ,9855 seg ,  ,  , Peltier: ,30.18, ºC     , teInsta: ,31.25, ºC     , Disip: ,42.62, ºC     ,  , Aire: ,15.22,19:24:8,22/8/2022,TomaNro= 516,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.402222,  ,  , Corrida: ,9864 seg ,  ,  , Peltier: ,30.29, ºC     , teInsta: ,31.25, ºC     , Disip: ,44.58, ºC     ,  , Aire: ,15.22,19:24:17,22/8/2022,TomaNro= 517,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.404722,  ,  , Corrida: ,9873 seg ,  ,  , Peltier: ,30.41, ºC     , teInsta: ,31.25, ºC     , Disip: ,46.17, ºC     ,  , Aire: ,15.22,19:24:26,22/8/2022,TomaNro= 518,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=110y66,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.407223,  ,  , Corrida: ,9882 seg ,  ,  , Peltier: ,30.58, ºC     , teInsta: ,31.24, ºC     , Disip: ,46.51, ºC     ,  , Aire: ,15.22,19:24:35,22/8/2022,TomaNro= 519,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=100y60,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.409721,  ,  , Corrida: ,9891 seg ,  ,  , Peltier: ,30.82, ºC     , teInsta: ,31.24, ºC     , Disip: ,46.39, ºC     ,  , Aire: ,15.22,19:24:45,22/8/2022,TomaNro= 520,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=88y52,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.412222,  ,  , Corrida: ,9901 seg ,  ,  , Peltier: ,31.03, ºC     , teInsta: ,31.24, ºC     , Disip: ,46.06, ºC     ,  , Aire: ,15.22,19:24:54,22/8/2022,TomaNro= 521,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=76y45,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.414999,  ,  , Corrida: ,9910 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.24, ºC     , Disip: ,45.6, ºC     ,  , Aire: ,15.22,19:25:3,22/8/2022,TomaNro= 522,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=69y41,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.4175,  ,  , Corrida: ,9919 seg ,  ,  , Peltier: ,31.48, ºC     , teInsta: ,31.24, ºC     , Disip: ,45.12, ºC     ,  , Aire: ,15.22,19:25:12,22/8/2022,TomaNro= 523,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=68y40,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.42,  ,  , Corrida: ,9928 seg ,  ,  , Peltier: ,31.71, ºC     , teInsta: ,31.24, ºC     , Disip: ,44.69, ºC     ,  , Aire: ,15.22,19:25:21,22/8/2022,TomaNro= 524,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,HEATINGconPWM=70y42,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.422499,  ,  , Corrida: ,9937 seg ,  ,  , Peltier: ,31.93, ºC     , teInsta: ,31.24, ºC     , Disip: ,44.11, ºC     ,  , Aire: ,15.22,19:25:30,22/8/2022,TomaNro= 525,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=78y46,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.425,  ,  , Corrida: ,9946 seg ,  ,  , Peltier: ,32.11, ºC     , teInsta: ,31.23, ºC     , Disip: ,42.18, ºC     ,  , Aire: ,15.22,19:25:40,22/8/2022,TomaNro= 526,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=90y54,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.4275,  ,  , Corrida: ,9956 seg ,  ,  , Peltier: ,32.31, ºC     , teInsta: ,31.23, ºC     , Disip: ,39.98, ºC     ,  , Aire: ,15.22,19:25:49,22/8/2022,TomaNro= 527,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=104y62,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.430277,  ,  , Corrida: ,9965 seg ,  ,  , Peltier: ,32.47, ºC     , teInsta: ,31.23, ºC     , Disip: ,37.73, ºC     ,  , Aire: ,15.22,19:25:58,22/8/2022,TomaNro= 528,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.432777,  ,  , Corrida: ,9974 seg ,  ,  , Peltier: ,32.57, ºC     , teInsta: ,31.23, ºC     , Disip: ,34.96, ºC     ,  , Aire: ,15.22,19:26:7,22/8/2022,TomaNro= 529,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.435276,  ,  , Corrida: ,9983 seg ,  ,  , Peltier: ,32.63, ºC     , teInsta: ,31.22, ºC     , Disip: ,32.33, ºC     ,  , Aire: ,15.22,19:26:16,22/8/2022,TomaNro= 530,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.437777,  ,  , Corrida: ,9992 seg ,  ,  , Peltier: ,32.64, ºC     , teInsta: ,31.22, ºC     , Disip: ,30.03, ºC     ,  , Aire: ,15.22,19:26:25,22/8/2022,TomaNro= 531,   Modo ,3,   tension puente H ,8.84,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.440277,  ,  , Corrida: ,10001 seg ,  ,  , Peltier: ,32.63, ºC     , teInsta: ,31.22, ºC     , Disip: ,28.04, ºC     ,  , Aire: ,15.22,19:26:34,22/8/2022,TomaNro= 532,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.442778,  ,  , Corrida: ,10011 seg ,  ,  , Peltier: ,32.58, ºC     , teInsta: ,31.22, ºC     , Disip: ,26.35, ºC     ,  , Aire: ,15.22,19:26:44,22/8/2022,TomaNro= 533,   Modo ,3,   tension puente H ,8.84,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.445555,  ,  , Corrida: ,10020 seg ,  ,  , Peltier: ,32.45, ºC     , teInsta: ,31.21, ºC     , Disip: ,24.89, ºC     ,  , Aire: ,15.22,19:26:53,22/8/2022,TomaNro= 534,   Modo ,3,   tension puente H ,8.84,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.448055,  ,  , Corrida: ,10029 seg ,  ,  , Peltier: ,32.32, ºC     , teInsta: ,31.21, ºC     , Disip: ,23.64, ºC     ,  , Aire: ,15.22,19:27:2,22/8/2022,TomaNro= 535,   Modo ,3,   tension puente H ,8.84,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.450556,  ,  , Corrida: ,10038 seg ,  ,  , Peltier: ,32.13, ºC     , teInsta: ,31.21, ºC     , Disip: ,22.55, ºC     ,  , Aire: ,15.22,19:27:11,22/8/2022,TomaNro= 536,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=255y153,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.453056,  ,  , Corrida: ,10047 seg ,  ,  , Peltier: ,31.95, ºC     , teInsta: ,31.21, ºC     , Disip: ,21.67, ºC     ,  , Aire: ,15.22,19:27:20,22/8/2022,TomaNro= 537,   Modo ,3,   tension puente H ,8.83,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=107y64,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.455557,  ,  , Corrida: ,10056 seg ,  ,  , Peltier: ,31.71, ºC     , teInsta: ,31.21, ºC     , Disip: ,21.61, ºC     ,  , Aire: ,15.22,19:27:29,22/8/2022,TomaNro= 538,   Modo ,3,   tension puente H ,8.6,   EVENTO= 6,
STATUS-SE 2,COOLINGconPWM=93y55,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.458055,  ,  , Corrida: ,10066 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.2, ºC     , Disip: ,21.83, ºC     ,  , Aire: ,15.22,19:27:39,22/8/2022,TomaNro= 539,   Modo ,3,   tension puente H ,8.59,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
STATUS-SE 2,COOLINGconPWM=79y47,pseudoPID-RANGO SE 15,1.0909091,pseudoPID-HOT/COOL SE 16,87.27273,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,19.460835,  ,  , Corrida: ,10075 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.2, ºC     , Disip: ,22.3, ºC     ,  , Aire: ,15.22,19:27:48,22/8/2022,TomaNro= 540,   Modo ,3,   tension puente H ,8.57,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,730.0,,
