  ,  , Corrida: ,23 seg ,  ,  , Peltier: ,19.64, ºC     , teInsta: ,17.73, ºC     , Disip: ,18.64, ºC     ,  , Aire: ,15.22,1:24:10,18/8/2022,TomaNro= 1,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=255y35,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,38.0,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,1.4027778,  ,  , Corrida: ,33 seg ,  ,  , Peltier: ,19.7, ºC     , teInsta: ,17.73, ºC     , Disip: ,17.26, ºC     ,  , Aire: ,15.22,1:24:20,18/8/2022,TomaNro= 2,   Modo ,0,   tension puente H ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=155y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9602776,  ,  , Corrida: ,16439 seg ,  ,  , Peltier: ,17.59, ºC     , teInsta: ,16.28, ºC     , Disip: ,10.93, ºC     ,  , Aire: ,15.22,5:57:46,18/8/2022,TomaNro= 357,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=152y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9627776,  ,  , Corrida: ,16449 seg ,  ,  , Peltier: ,17.57, ºC     , teInsta: ,16.28, ºC     , Disip: ,10.86, ºC     ,  , Aire: ,15.22,5:57:56,18/8/2022,TomaNro= 358,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=147y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.965555,  ,  , Corrida: ,16458 seg ,  ,  , Peltier: ,17.51, ºC     , teInsta: ,16.28, ºC     , Disip: ,10.85, ºC     ,  , Aire: ,15.22,5:58:5,18/8/2022,TomaNro= 359,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=145y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9680557,  ,  , Corrida: ,16468 seg ,  ,  , Peltier: ,17.45, ºC     , teInsta: ,16.28, ºC     , Disip: ,10.85, ºC     ,  , Aire: ,15.22,5:58:15,18/8/2022,TomaNro= 360,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=138y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9708333,  ,  , Corrida: ,16477 seg ,  ,  , Peltier: ,17.44, ºC     , teInsta: ,16.28, ºC     , Disip: ,10.93, ºC     ,  , Aire: ,15.22,5:58:24,18/8/2022,TomaNro= 361,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=131y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9733334,  ,  , Corrida: ,16487 seg ,  ,  , Peltier: ,17.38, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.07, ºC     ,  , Aire: ,15.22,5:58:34,18/8/2022,TomaNro= 362,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=130y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.976111,  ,  , Corrida: ,16496 seg ,  ,  , Peltier: ,17.33, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.19, ºC     ,  , Aire: ,15.22,5:58:43,18/8/2022,TomaNro= 363,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.978611,  ,  , Corrida: ,16505 seg ,  ,  , Peltier: ,17.26, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.34, ºC     ,  , Aire: ,15.22,5:58:53,18/8/2022,TomaNro= 364,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=119y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.981111,  ,  , Corrida: ,16515 seg ,  ,  , Peltier: ,17.22, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.51, ºC     ,  , Aire: ,15.22,5:59:2,18/8/2022,TomaNro= 365,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=113y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.983889,  ,  , Corrida: ,16524 seg ,  ,  , Peltier: ,17.19, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.69, ºC     ,  , Aire: ,15.22,5:59:11,18/8/2022,TomaNro= 366,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=109y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.986389,  ,  , Corrida: ,16534 seg ,  ,  , Peltier: ,17.14, ºC     , teInsta: ,16.28, ºC     , Disip: ,11.89, ºC     ,  , Aire: ,15.22,5:59:21,18/8/2022,TomaNro= 367,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=106y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9891667,  ,  , Corrida: ,16543 seg ,  ,  , Peltier: ,17.1, ºC     , teInsta: ,16.28, ºC     , Disip: ,12.08, ºC     ,  , Aire: ,15.22,5:59:30,18/8/2022,TomaNro= 368,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=102y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.991667,  ,  , Corrida: ,16553 seg ,  ,  , Peltier: ,17.08, ºC     , teInsta: ,16.28, ºC     , Disip: ,12.26, ºC     ,  , Aire: ,15.22,5:59:40,18/8/2022,TomaNro= 369,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=99y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.994445,  ,  , Corrida: ,16562 seg ,  ,  , Peltier: ,17.01, ºC     , teInsta: ,16.28, ºC     , Disip: ,12.43, ºC     ,  , Aire: ,15.22,5:59:49,18/8/2022,TomaNro= 370,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.996945,  ,  , Corrida: ,16572 seg ,  ,  , Peltier: ,17.01, ºC     , teInsta: ,16.28, ºC     , Disip: ,12.71, ºC     ,  , Aire: ,15.22,5:59:59,18/8/2022,TomaNro= 371,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=93y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,5.9997225,  ,  , Corrida: ,16580 seg ,  ,  , Peltier: ,17.01, ºC     , teInsta: ,16.28, ºC     , Disip: ,13.77, ºC     ,  , Aire: ,15.22,6:0:7,18/8/2022,TomaNro= 372,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=93y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0019445,  ,  , Corrida: ,16588 seg ,  ,  , Peltier: ,16.97, ºC     , teInsta: ,16.27, ºC     , Disip: ,14.88, ºC     ,  , Aire: ,15.22,6:0:16,18/8/2022,TomaNro= 373,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=93y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0041666,  ,  , Corrida: ,16598 seg ,  ,  , Peltier: ,16.97, ºC     , teInsta: ,16.27, ºC     , Disip: ,15.92, ºC     ,  , Aire: ,15.22,6:0:25,18/8/2022,TomaNro= 374,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0069447,  ,  , Corrida: ,16606 seg ,  ,  , Peltier: ,16.98, ºC     , teInsta: ,16.27, ºC     , Disip: ,16.64, ºC     ,  , Aire: ,15.22,6:0:33,18/8/2022,TomaNro= 375,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=90y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0091667,  ,  , Corrida: ,16616 seg ,  ,  , Peltier: ,17.02, ºC     , teInsta: ,16.27, ºC     , Disip: ,17.28, ºC     ,  , Aire: ,15.22,6:0:43,18/8/2022,TomaNro= 376,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,HEATINGconPWM=91y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0119443,  ,  , Corrida: ,16625 seg ,  ,  , Peltier: ,17.07, ºC     , teInsta: ,16.27, ºC     , Disip: ,17.63, ºC     ,  , Aire: ,15.22,6:0:52,18/8/2022,TomaNro= 377,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=94y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0144444,  ,  , Corrida: ,16635 seg ,  ,  , Peltier: ,17.14, ºC     , teInsta: ,16.27, ºC     , Disip: ,16.94, ºC     ,  , Aire: ,15.22,6:1:2,18/8/2022,TomaNro= 378,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=97y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0172224,  ,  , Corrida: ,16644 seg ,  ,  , Peltier: ,17.19, ºC     , teInsta: ,16.27, ºC     , Disip: ,16.08, ºC     ,  , Aire: ,15.22,6:1:11,18/8/2022,TomaNro= 379,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=102y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0197225,  ,  , Corrida: ,16654 seg ,  ,  , Peltier: ,17.24, ºC     , teInsta: ,16.27, ºC     , Disip: ,15.34, ºC     ,  , Aire: ,15.22,6:1:21,18/8/2022,TomaNro= 380,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=107y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0225,  ,  , Corrida: ,16663 seg ,  ,  , Peltier: ,17.3, ºC     , teInsta: ,16.27, ºC     , Disip: ,14.71, ºC     ,  , Aire: ,15.22,6:1:30,18/8/2022,TomaNro= 381,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=111y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.025,  ,  , Corrida: ,16672 seg ,  ,  , Peltier: ,17.36, ºC     , teInsta: ,16.27, ºC     , Disip: ,14.2, ºC     ,  , Aire: ,15.22,6:1:40,18/8/2022,TomaNro= 382,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=116y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0275,  ,  , Corrida: ,16682 seg ,  ,  , Peltier: ,17.38, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.77, ºC     ,  , Aire: ,15.22,6:1:49,18/8/2022,TomaNro= 383,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.030278,  ,  , Corrida: ,16691 seg ,  ,  , Peltier: ,17.43, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.38, ºC     ,  , Aire: ,15.22,6:1:58,18/8/2022,TomaNro= 384,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=124y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.032778,  ,  , Corrida: ,16701 seg ,  ,  , Peltier: ,17.45, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.04, ºC     ,  , Aire: ,15.22,6:2:8,18/8/2022,TomaNro= 385,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=129y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0355554,  ,  , Corrida: ,16710 seg ,  ,  , Peltier: ,17.49, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.74, ºC     ,  , Aire: ,15.22,6:2:17,18/8/2022,TomaNro= 386,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0380554,  ,  , Corrida: ,16720 seg ,  ,  , Peltier: ,17.52, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.46, ºC     ,  , Aire: ,15.22,6:2:27,18/8/2022,TomaNro= 387,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=136y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0408335,  ,  , Corrida: ,16729 seg ,  ,  , Peltier: ,17.52, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.22, ºC     ,  , Aire: ,15.22,6:2:36,18/8/2022,TomaNro= 388,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=140y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0433335,  ,  , Corrida: ,16738 seg ,  ,  , Peltier: ,17.51, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.1, ºC     ,  , Aire: ,15.22,6:2:45,18/8/2022,TomaNro= 389,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=140y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.045833,  ,  , Corrida: ,16747 seg ,  ,  , Peltier: ,17.51, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.04, ºC     ,  , Aire: ,15.22,6:2:54,18/8/2022,TomaNro= 390,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=139y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.048333,  ,  , Corrida: ,16755 seg ,  ,  , Peltier: ,17.5, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.11, ºC     ,  , Aire: ,15.22,6:3:3,18/8/2022,TomaNro= 391,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,BALANCEconPWM=139y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0505557,  ,  , Corrida: ,16765 seg ,  ,  , Peltier: ,17.51, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.88, ºC     ,  , Aire: ,15.22,6:3:12,18/8/2022,TomaNro= 392,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=137y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0533338,  ,  , Corrida: ,16774 seg ,  ,  , Peltier: ,17.48, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.62, ºC     ,  , Aire: ,15.22,6:3:21,18/8/2022,TomaNro= 393,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=139y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0558333,  ,  , Corrida: ,16784 seg ,  ,  , Peltier: ,17.5, ºC     , teInsta: ,16.27, ºC     , Disip: ,13.1, ºC     ,  , Aire: ,15.22,6:3:31,18/8/2022,TomaNro= 394,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=135y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0586114,  ,  , Corrida: ,16793 seg ,  ,  , Peltier: ,17.47, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.66, ºC     ,  , Aire: ,15.22,6:3:40,18/8/2022,TomaNro= 395,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=137y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0611115,  ,  , Corrida: ,16803 seg ,  ,  , Peltier: ,17.45, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.31, ºC     ,  , Aire: ,15.22,6:3:50,18/8/2022,TomaNro= 396,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=134y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.063889,  ,  , Corrida: ,16812 seg ,  ,  , Peltier: ,17.46, ºC     , teInsta: ,16.27, ºC     , Disip: ,12.1, ºC     ,  , Aire: ,15.22,6:3:59,18/8/2022,TomaNro= 397,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.066389,  ,  , Corrida: ,16822 seg ,  ,  , Peltier: ,17.45, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.95, ºC     ,  , Aire: ,15.22,6:4:9,18/8/2022,TomaNro= 398,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=133y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0691667,  ,  , Corrida: ,16831 seg ,  ,  , Peltier: ,17.44, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.83, ºC     ,  , Aire: ,15.22,6:4:18,18/8/2022,TomaNro= 399,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0716667,  ,  , Corrida: ,16841 seg ,  ,  , Peltier: ,17.4, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.77, ºC     ,  , Aire: ,15.22,6:4:28,18/8/2022,TomaNro= 400,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=132y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0744443,  ,  , Corrida: ,16850 seg ,  ,  , Peltier: ,17.39, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.7, ºC     ,  , Aire: ,15.22,6:4:37,18/8/2022,TomaNro= 401,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=127y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0769444,  ,  , Corrida: ,16859 seg ,  ,  , Peltier: ,17.36, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.7, ºC     ,  , Aire: ,15.22,6:4:46,18/8/2022,TomaNro= 402,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=126y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0794444,  ,  , Corrida: ,16869 seg ,  ,  , Peltier: ,17.34, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.72, ºC     ,  , Aire: ,15.22,6:4:56,18/8/2022,TomaNro= 403,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=123y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.082222,  ,  , Corrida: ,16878 seg ,  ,  , Peltier: ,17.29, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.76, ºC     ,  , Aire: ,15.22,6:5:5,18/8/2022,TomaNro= 404,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=121y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0847225,  ,  , Corrida: ,16888 seg ,  ,  , Peltier: ,17.26, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.81, ºC     ,  , Aire: ,15.22,6:5:15,18/8/2022,TomaNro= 405,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
STATUS-SE 2,COOLINGconPWM=116y0,pseudoPID-RANGO SE 15,2.0,pseudoPID-HOT/COOL SE 16,18.181818,pseudoPID-HISTERESIS SE 17,0.33, Hora Calc,6.0875,  ,  , Corrida: ,16897 seg ,  ,  , Peltier: ,17.24, ºC     , teInsta: ,16.27, ºC     , Disip: ,11.9, ºC     ,  , Aire: ,15.22,6:5:24,18/8/2022,TomaNro= 406,   Modo ,3,   tension puente H ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,746.0,,
